"","HHID","ea_id","FCS","HDDS","rCSI","rural","FS_year","FS_month","hhweight","lat_modified","lon_modified","round"
"5138","207061630206","20706163",42,5,0,1,2010,4,247.401702880859,-13.5486001968384,33.1744995117188,2010
"5139","207061630237","20706163",24,4,8,1,2010,4,247.401702880859,-13.5486001968384,33.1744995117188,2010
"5140","207061630242","20706163",48,5,0,1,2010,4,247.401702880859,-13.5486001968384,33.1744995117188,2010
"5141","207061630388","20706163",43.5,6,0,1,2010,4,247.401702880859,-13.5486001968384,33.1744995117188,2010
"5142","207061630451","20706163",27.5,5,6,1,2010,4,247.401702880859,-13.5486001968384,33.1744995117188,2010
"5143","207061630454","20706163",39,5,0,1,2010,4,247.401702880859,-13.5486001968384,33.1744995117188,2010
"5144","207061630495","20706163",52,7,0,1,2010,4,247.401702880859,-13.5486001968384,33.1744995117188,2010
"5145","207061630497","20706163",37,5,0,1,2010,4,247.401702880859,-13.5486001968384,33.1744995117188,2010
"5146","207061630586","20706163",69,7,0,1,2010,4,247.401702880859,-13.5486001968384,33.1744995117188,2010
"5147","207061630599","20706163",55.5,6,0,1,2010,4,247.401702880859,-13.5486001968384,33.1744995117188,2010
"5148","207061630623","20706163",44,6,0,1,2010,4,247.401702880859,-13.5486001968384,33.1744995117188,2010
"5149","207062940018","20706294",21,2,23,1,2010,10,188.693206787109,-13.5565996170044,33.1808013916016,2010
"5150","207062940039","20706294",39,6,0,1,2010,10,188.693206787109,-13.5565996170044,33.1808013916016,2010
"5151","207062940043","20706294",44,7,12,1,2010,10,188.693206787109,-13.5565996170044,33.1808013916016,2010
"5152","207062940064","20706294",49,6,0,1,2010,10,188.693206787109,-13.5565996170044,33.1808013916016,2010
"5153","207062940085","20706294",48.5,6,0,1,2010,10,188.693206787109,-13.5565996170044,33.1808013916016,2010
"5154","207062940128","20706294",77,7,0,1,2010,10,188.693206787109,-13.5565996170044,33.1808013916016,2010
"5155","207062940171","20706294",66.5,7,0,1,2010,10,188.693206787109,-13.5565996170044,33.1808013916016,2010
"5156","207062940192","20706294",36,5,0,1,2010,10,188.693206787109,-13.5565996170044,33.1808013916016,2010
"5157","207062940235","20706294",40,5,0,1,2010,10,188.693206787109,-13.5565996170044,33.1808013916016,2010
"5158","207062940256","20706294",33.5,5,0,1,2010,10,188.693206787109,-13.5565996170044,33.1808013916016,2010
"5159","207062940277","20706294",30,3,0,1,2010,10,188.693206787109,-13.5565996170044,33.1808013916016,2010
"5160","207062940299","20706294",40.5,5,0,1,2010,10,188.693206787109,-13.5565996170044,33.1808013916016,2010
"5161","207062940341","20706294",21,2,10,1,2010,10,188.693206787109,-13.5565996170044,33.1808013916016,2010
"5162","207062940363","20706294",27,4,0,1,2010,10,188.693206787109,-13.5565996170044,33.1808013916016,2010
"5163","207062940384","20706294",26,4,6,1,2010,10,188.693206787109,-13.5565996170044,33.1808013916016,2010
"5164","207062940427","20706294",22,4,12,1,2010,10,188.693206787109,-13.5565996170044,33.1808013916016,2010
"5165","207203680004","20720368",53.5,6,0,0,2010,9,229.65950012207,-13.7820997238159,32.8998985290527,2010
"5166","207203680011","20720368",58,6,0,0,2010,8,229.65950012207,-13.7820997238159,32.8998985290527,2010
"5167","207203680017","20720368",61,5,0,0,2010,8,229.65950012207,-13.7820997238159,32.8998985290527,2010
"5168","207203680031","20720368",81.5,7,0,0,2010,9,229.65950012207,-13.7820997238159,32.8998985290527,2010
"5169","207203680037","20720368",96,7,0,0,2010,9,229.65950012207,-13.7820997238159,32.8998985290527,2010
"5170","207203680044","20720368",41,6,0,0,2010,9,229.65950012207,-13.7820997238159,32.8998985290527,2010
"5171","207203680051","20720368",71,7,0,0,2010,8,229.65950012207,-13.7820997238159,32.8998985290527,2010
"5172","207203680057","20720368",75,7,0,0,2010,8,229.65950012207,-13.7820997238159,32.8998985290527,2010
"5173","207203680071","20720368",64,7,0,0,2010,9,229.65950012207,-13.7820997238159,32.8998985290527,2010
"5174","207203680077","20720368",77,7,0,0,2010,9,229.65950012207,-13.7820997238159,32.8998985290527,2010
"5175","207203680084","20720368",73,7,0,0,2010,8,229.65950012207,-13.7820997238159,32.8998985290527,2010
"5176","207203680091","20720368",78,7,0,0,2010,9,229.65950012207,-13.7820997238159,32.8998985290527,2010
"5177","207203680097","20720368",44,6,0,0,2010,8,229.65950012207,-13.7820997238159,32.8998985290527,2010
"5178","207203680124","20720368",39,5,0,0,2010,8,229.65950012207,-13.7820997238159,32.8998985290527,2010
"5179","207203680131","20720368",77,7,0,0,2010,9,229.65950012207,-13.7820997238159,32.8998985290527,2010
"5180","207203680137","20720368",50,5,0,0,2010,8,229.65950012207,-13.7820997238159,32.8998985290527,2010
"5181","208010460086","20801046",24.5,3,31,1,2010,5,440.699890136719,-14.3762998580933,34.0393981933594,2010
"5182","208010460098","20801046",26,4,4,1,2010,5,440.699890136719,-14.3762998580933,34.0393981933594,2010
"5183","208010460110","20801046",38,5,0,1,2010,5,440.699890136719,-14.3762998580933,34.0393981933594,2010
"5184","208010460148","20801046",26,4,14,1,2010,5,440.699890136719,-14.3762998580933,34.0393981933594,2010
"5185","208010460161","20801046",45,5,0,1,2010,5,440.699890136719,-14.3762998580933,34.0393981933594,2010
"5186","208010460164","20801046",54,6,0,1,2010,5,440.699890136719,-14.3762998580933,34.0393981933594,2010
"5187","208010460171","20801046",47,6,5,1,2010,5,440.699890136719,-14.3762998580933,34.0393981933594,2010
"5188","208010460174","20801046",26,4,6,1,2010,5,440.699890136719,-14.3762998580933,34.0393981933594,2010
"5189","208010460178","20801046",34,4,0,1,2010,5,440.699890136719,-14.3762998580933,34.0393981933594,2010
"5190","208010460211","20801046",32,5,0,1,2010,5,440.699890136719,-14.3762998580933,34.0393981933594,2010
"5191","208010460212","20801046",50,7,0,1,2010,5,440.699890136719,-14.3762998580933,34.0393981933594,2010
"5192","208010460225","20801046",24,3,0,1,2010,5,440.699890136719,-14.3762998580933,34.0393981933594,2010
"5193","208010460235","20801046",49,6,0,1,2010,5,440.699890136719,-14.3762998580933,34.0393981933594,2010
"5194","208010460237","20801046",57,6,0,1,2010,5,440.699890136719,-14.3762998580933,34.0393981933594,2010
"5195","208010460248","20801046",30,4,0,1,2010,5,440.699890136719,-14.3762998580933,34.0393981933594,2010
"5196","208012080063","20801208",36.5,6,0,1,2010,5,332.329315185547,-14.4103002548218,34.0298004150391,2010
"5197","208012080071","20801208",45,6,0,1,2010,5,332.329315185547,-14.4103002548218,34.0298004150391,2010
"5198","208012080076","20801208",60.5,6,11,1,2010,5,332.329315185547,-14.4103002548218,34.0298004150391,2010
"5199","208012080097","20801208",36.5,5,0,1,2010,5,332.329315185547,-14.4103002548218,34.0298004150391,2010
"5200","208012080098","20801208",35,6,0,1,2010,5,332.329315185547,-14.4103002548218,34.0298004150391,2010
"5201","208012080102","20801208",62.5,6,0,1,2010,5,332.329315185547,-14.4103002548218,34.0298004150391,2010
"5202","208012080111","20801208",58,7,2,1,2010,5,332.329315185547,-14.4103002548218,34.0298004150391,2010
"5203","208012080113","20801208",53,5,0,1,2010,5,332.329315185547,-14.4103002548218,34.0298004150391,2010
"5204","208012080137","20801208",42.5,6,2,1,2010,5,332.329315185547,-14.4103002548218,34.0298004150391,2010
"5205","208012080139","20801208",26.5,4,0,1,2010,5,332.329315185547,-14.4103002548218,34.0298004150391,2010
"5206","208012080202","20801208",61.5,7,0,1,2010,5,332.329315185547,-14.4103002548218,34.0298004150391,2010
"5207","208012080203","20801208",44,5,0,1,2010,5,332.329315185547,-14.4103002548218,34.0298004150391,2010
"5208","208012080204","20801208",39,5,0,1,2010,5,332.329315185547,-14.4103002548218,34.0298004150391,2010
"5209","208012080205","20801208",32.5,5,0,1,2010,5,332.329315185547,-14.4103002548218,34.0298004150391,2010
"5210","208012080305","20801208",34.5,6,0,1,2010,5,332.329315185547,-14.4103002548218,34.0298004150391,2010
"5211","208012080306","20801208",51.5,5,0,1,2010,5,332.329315185547,-14.4103002548218,34.0298004150391,2010
"5212","208012710001","20801271",53.5,6,0,1,2010,11,390.400207519531,-14.464599609375,34.0724983215332,2010
"5213","208012710020","20801271",38,6,0,1,2010,11,390.400207519531,-14.464599609375,34.0724983215332,2010
"5214","208012710039","20801271",47.5,6,0,1,2010,11,390.400207519531,-14.464599609375,34.0724983215332,2010
"5215","208012710057","20801271",60.5,6,0,1,2010,11,390.400207519531,-14.464599609375,34.0724983215332,2010
"5216","208012710076","20801271",23,3,0,1,2010,11,390.400207519531,-14.464599609375,34.0724983215332,2010
"5217","208012710188","20801271",38,5,0,1,2010,11,390.400207519531,-14.464599609375,34.0724983215332,2010
"5218","208012710206","20801271",39.5,6,12,1,2010,11,390.400207519531,-14.464599609375,34.0724983215332,2010
"5219","208012710225","20801271",33,6,0,1,2010,11,390.400207519531,-14.464599609375,34.0724983215332,2010
"5220","208012710244","20801271",60,5,0,1,2010,11,390.400207519531,-14.464599609375,34.0724983215332,2010
"5221","208012710262","20801271",48,5,4,1,2010,11,390.400207519531,-14.464599609375,34.0724983215332,2010
"5222","208012710281","20801271",44,6,0,1,2010,11,390.400207519531,-14.464599609375,34.0724983215332,2010
"5223","208012710299","20801271",45,6,4,1,2010,11,390.400207519531,-14.464599609375,34.0724983215332,2010
"5224","208012710318","20801271",23.5,4,0,1,2010,11,390.400207519531,-14.464599609375,34.0724983215332,2010
"5225","208012710337","20801271",49.5,5,3,1,2010,11,390.400207519531,-14.464599609375,34.0724983215332,2010
"5226","208012710355","20801271",36.5,4,0,1,2010,11,390.400207519531,-14.464599609375,34.0724983215332,2010
"5227","208012710374","20801271",28,4,4,1,2010,11,390.400207519531,-14.464599609375,34.0724983215332,2010
"5228","208013560010","20801356",57,5,0,1,2011,3,330.584686279297,-14.3717002868652,33.9247016906738,2010
"5229","208013560023","20801356",60,5,0,1,2011,3,330.584686279297,-14.3717002868652,33.9247016906738,2010
"5230","208013560062","20801356",31.5,4,0,1,2011,3,330.584686279297,-14.3717002868652,33.9247016906738,2010
"5231","208013560075","20801356",40,6,0,1,2011,3,330.584686279297,-14.3717002868652,33.9247016906738,2010
"5232","208013560088","20801356",28,3,0,1,2011,3,330.584686279297,-14.3717002868652,33.9247016906738,2010
"5233","208013560126","20801356",33,4,0,1,2011,3,330.584686279297,-14.3717002868652,33.9247016906738,2010
"5234","208013560139","20801356",46,6,0,1,2011,3,330.584686279297,-14.3717002868652,33.9247016906738,2010
"5235","208013560152","20801356",27,3,0,1,2011,3,330.584686279297,-14.3717002868652,33.9247016906738,2010
"5236","208013560168","20801356",33,4,0,1,2011,3,330.584686279297,-14.3717002868652,33.9247016906738,2010
"5237","208013560191","20801356",66,6,0,1,2011,3,330.584686279297,-14.3717002868652,33.9247016906738,2010
"5238","208013560217","20801356",68.5,6,0,1,2011,3,330.584686279297,-14.3717002868652,33.9247016906738,2010
"5239","208013560218","20801356",49,5,5,1,2011,3,330.584686279297,-14.3717002868652,33.9247016906738,2010
"5240","208013560230","20801356",56,5,0,1,2011,3,330.584686279297,-14.3717002868652,33.9247016906738,2010
"5241","208013560243","20801356",63,6,0,1,2011,3,330.584686279297,-14.3717002868652,33.9247016906738,2010
"5242","208013560256","20801356",54,6,0,1,2011,3,330.584686279297,-14.3717002868652,33.9247016906738,2010
"5243","208013560269","20801356",54,5,0,1,2011,3,330.584686279297,-14.3717002868652,33.9247016906738,2010
"5244","208014970001","20801497",52,4,14,1,2011,1,241.65739440918,-14.4088001251221,34.1750984191895,2010
"5245","208014970016","20801497",63,6,0,1,2011,1,241.65739440918,-14.4088001251221,34.1750984191895,2010
"5246","208014970023","20801497",29,5,0,1,2011,1,241.65739440918,-14.4088001251221,34.1750984191895,2010
"5247","208014970031","20801497",53.5,5,0,1,2011,1,241.65739440918,-14.4088001251221,34.1750984191895,2010
"5248","208014970038","20801497",38,6,0,1,2011,1,241.65739440918,-14.4088001251221,34.1750984191895,2010
"5249","208014970053","20801497",54.5,5,3,1,2011,1,241.65739440918,-14.4088001251221,34.1750984191895,2010
"5250","208014970068","20801497",50.5,5,0,1,2011,1,241.65739440918,-14.4088001251221,34.1750984191895,2010
"5251","208014970083","20801497",61.5,6,0,1,2011,1,241.65739440918,-14.4088001251221,34.1750984191895,2010
"5252","208014970090","20801497",51.5,5,0,1,2011,1,241.65739440918,-14.4088001251221,34.1750984191895,2010
"5253","208014970098","20801497",58,5,0,1,2011,1,241.65739440918,-14.4088001251221,34.1750984191895,2010
"5254","208014970112","20801497",51.5,5,4,1,2011,1,241.65739440918,-14.4088001251221,34.1750984191895,2010
"5255","208014970119","20801497",27,4,2,1,2011,1,241.65739440918,-14.4088001251221,34.1750984191895,2010
"5256","208014970127","20801497",37,3,4,1,2011,1,241.65739440918,-14.4088001251221,34.1750984191895,2010
"5257","208014970134","20801497",49,3,0,1,2011,1,241.65739440918,-14.4088001251221,34.1750984191895,2010
"5258","208014970142","20801497",65.5,6,0,1,2011,1,241.65739440918,-14.4088001251221,34.1750984191895,2010
"5259","208014970149","20801497",58.5,5,0,1,2011,1,241.65739440918,-14.4088001251221,34.1750984191895,2010
"5260","208020190002","20802019",23.5,4,19,1,2010,7,331.505004882812,-14.3353004455566,33.9758987426758,2010
"5261","208020190010","20802019",26,3,0,1,2010,7,331.505004882812,-14.3353004455566,33.9758987426758,2010
"5262","208020190052","20802019",27,3,0,1,2010,7,331.505004882812,-14.3353004455566,33.9758987426758,2010
"5263","208020190067","20802019",30.5,4,13,1,2010,7,331.505004882812,-14.3353004455566,33.9758987426758,2010
"5264","208020190081","20802019",38.5,5,0,1,2010,7,331.505004882812,-14.3353004455566,33.9758987426758,2010
"5265","208020190096","20802019",25.5,5,0,1,2010,7,331.505004882812,-14.3353004455566,33.9758987426758,2010
"5266","208020190104","20802019",48,5,5,1,2010,7,331.505004882812,-14.3353004455566,33.9758987426758,2010
"5267","208020190125","20802019",34.5,5,1,1,2010,7,331.505004882812,-14.3353004455566,33.9758987426758,2010
"5268","208020190139","20802019",43.5,4,7,1,2010,7,331.505004882812,-14.3353004455566,33.9758987426758,2010
"5269","208020190154","20802019",51,5,11,1,2010,7,331.505004882812,-14.3353004455566,33.9758987426758,2010
"5270","208020190168","20802019",48,6,0,1,2010,7,331.505004882812,-14.3353004455566,33.9758987426758,2010
"5271","208020190212","20802019",63,6,0,1,2010,7,331.505004882812,-14.3353004455566,33.9758987426758,2010
"5272","208020190226","20802019",31,4,0,1,2010,7,331.505004882812,-14.3353004455566,33.9758987426758,2010
"5273","208020190241","20802019",21,2,10,1,2010,7,331.505004882812,-14.3353004455566,33.9758987426758,2010
"5274","208020190255","20802019",21,2,3,1,2010,7,331.505004882812,-14.3353004455566,33.9758987426758,2010
"5275","208020190270","20802019",42,5,0,1,2010,7,331.505004882812,-14.3353004455566,33.9758987426758,2010
"5276","208020410008","20802041",38.5,5,0,1,2010,8,449.448394775391,-14.3353996276855,33.8237991333008,2010
"5277","208020410022","20802041",34.5,5,0,1,2010,8,449.448394775391,-14.3353996276855,33.8237991333008,2010
"5278","208020410037","20802041",58,6,0,1,2010,8,449.448394775391,-14.3353996276855,33.8237991333008,2010
"5279","208020410052","20802041",41.5,6,7,1,2010,8,449.448394775391,-14.3353996276855,33.8237991333008,2010
"5280","208020410069","20802041",30.5,4,5,1,2010,8,449.448394775391,-14.3353996276855,33.8237991333008,2010
"5281","208020410095","20802041",26,6,9,1,2010,8,449.448394775391,-14.3353996276855,33.8237991333008,2010
"5282","208020410110","20802041",62,6,0,1,2010,8,449.448394775391,-14.3353996276855,33.8237991333008,2010
"5283","208020410124","20802041",34.5,4,0,1,2010,8,449.448394775391,-14.3353996276855,33.8237991333008,2010
"5284","208020410168","20802041",35,5,0,1,2010,8,449.448394775391,-14.3353996276855,33.8237991333008,2010
"5285","208020410183","20802041",38.5,7,0,1,2010,8,449.448394775391,-14.3353996276855,33.8237991333008,2010
"5286","208020410194","20802041",38,5,0,1,2010,8,449.448394775391,-14.3353996276855,33.8237991333008,2010
"5287","208020410197","20802041",30,5,0,1,2010,8,449.448394775391,-14.3353996276855,33.8237991333008,2010
"5288","208020410212","20802041",76,7,0,1,2010,8,449.448394775391,-14.3353996276855,33.8237991333008,2010
"5289","208020410226","20802041",40,5,0,1,2010,8,449.448394775391,-14.3353996276855,33.8237991333008,2010
"5290","208020410241","20802041",37.5,5,0,1,2010,8,449.448394775391,-14.3353996276855,33.8237991333008,2010
"5291","208020410270","20802041",54,6,0,1,2010,8,449.448394775391,-14.3353996276855,33.8237991333008,2010
"5292","208025010006","20802501",41,6,7,1,2010,6,319.664794921875,-14.2413997650146,34.0143013000488,2010
"5293","208025010018","20802501",44.5,6,0,1,2010,6,319.664794921875,-14.2413997650146,34.0143013000488,2010
"5294","208025010038","20802501",27.5,3,2,1,2010,6,319.664794921875,-14.2413997650146,34.0143013000488,2010
"5295","208025010040","20802501",64.5,5,0,1,2010,6,319.664794921875,-14.2413997650146,34.0143013000488,2010
"5296","208025010043","20802501",56.5,6,0,1,2010,6,319.664794921875,-14.2413997650146,34.0143013000488,2010
"5297","208025010048","20802501",31,5,3,1,2010,6,319.664794921875,-14.2413997650146,34.0143013000488,2010
"5298","208025010049","20802501",37,5,11,1,2010,6,319.664794921875,-14.2413997650146,34.0143013000488,2010
